,realestate_existing_n,realestate_existing_p,realestate_existing_a,realestate_new_n,realestate_new_p,realestate_new_a,realestate_stock_n,realestate_stock_p,realestate_stock_a,secondary_existing_n,secondary_existing_p,secondary_existing_a,secondary_new_n,secondary_new_p,secondary_new_a,secondary_stock_n,secondary_stock_p,secondary_stock_a,other_sector_existing_n,other_sector_existing_p,other_sector_existing_a,other_sector_new_n,other_sector_new_p,other_sector_new_a,other_sector_stock_n,other_sector_stock_p,other_sector_stock_a,tertiary_existing_n,tertiary_existing_p,tertiary_existing_a,tertiary_new_n,tertiary_new_p,tertiary_new_a,tertiary_stock_n,tertiary_stock_p,tertiary_stock_a,government_existing_n,government_existing_p,government_existing_a,government_new_n,government_new_p,government_new_a,government_stock_n,government_stock_p,government_stock_a,primary_existing_n,primary_existing_p,primary_existing_a,primary_new_n,primary_new_p,primary_new_a,primary_stock_n,primary_stock_p,primary_stock_a
130511,33.0,151152.908,66.861048,7.0,46210.0,19.2036,3.0,12200.0,11.023037,1.0,1100.6,5.4545,2.0,4730.0,10.730626,0.0,0.0,0.0,1.0,4.28,0.0144,2.0,6370.0,16.978583,0.0,0.0,0.0,2.0,322.65,0.2031,1.0,0.0,12.6367,3.0,0.0,4.8916,2.0,0.0,2.7099,4.0,0.0,8.128976999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130512,9.0,43047.81,24.794612,11.0,87386.9941,53.791911,3.0,15530.0,17.561109000000002,3.0,1360.5,13.9527,1.0,288.1,2.86665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2847.37,11.23248,2.0,810.0,1.297893,0.0,0.0,0.0,2.0,0.0,5.1201,2.0,0.0,7.01088,2.0,0.0,11.0105,1.0,115.4,1.1835,0.0,0.0,0.0,0.0,0.0,0.0
130513,11.0,77058.38,20.519766000000004,3.0,23091.0,12.479674,2.0,11165.0,4.7804199999999994,5.0,3032.81,26.114222999999996,8.0,1113.6,85.54004,0.0,0.0,0.0,1.0,426.0,4.316524,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2089.8100000000004,14.512434,3.0,671.0,15.561,0.0,0.0,0.0,1.0,0.0,0.6594,1.0,0.0,1.032931,1.0,0.0,2.6272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130514,10.0,26919.54,9.371025,7.0,28651.0,22.338752,2.0,9660.0,4.3723,3.0,643.0,5.957337999999999,5.0,536.0,5.021651,0.0,0.0,0.0,1.0,407.0,3.816563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1657.0,0.406155,4.0,9951.0,16.36428,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.7783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130515,13.0,92014.47,26.096777000000003,21.0,129360.0,86.437374,12.0,71280.0,28.694267000000004,1.0,421.0,4.01283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2808,6.0,0.0,24.920866999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.069426999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130516,15.0,150884.47,37.39560600000001,15.0,31106.6,29.187369999999998,5.0,24210.0,8.736537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.5,2.1547,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.201699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,146.318,2.7344999999999997,2.0,30.8554,0.11480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,112813.7301,257.7247,1.0,0.0,1.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,17489.4251,164.79810000000003,3.0,110.86,2.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,16321.299899999998,139.2842,30.0,26973.560999999998,92.89130000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130607,25.0,47201.1627,53.053979999999996,4.0,37518.112,32.8711,0.0,0.0,0.0,29.0,13554.433400000002,31.182499999999997,11.0,9296.7866,31.990650000000002,0.0,0.0,0.0,41.0,17529.0947,85.4041,1304.0,18421.904400000003,1212.8425,0.0,0.0,0.0,16.0,11541.68,9.328199999999999,3.0,124.592,15.857199999999999,1.0,1589.66,2.7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130608,24.0,141727.5145,105.62091000000001,5.0,17736.1404,10.4957,1.0,3215.0,2.2743,17.0,10639.7337,20.968000000000004,6.0,27409.48,28.424799999999998,2.0,1223.5900000000001,3.8489,7.0,10272.7,27.8865,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10753.98,46.5297,1.0,369.4,1.0994,1.0,288.39,0.8532,4.0,956.57,0.7602,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2307.54,5.1626,0.0,0.0,0.0,0.0,0.0,0.0
130609,13.0,102901.9143,70.7287,0.0,0.0,0.0,3.0,1027.2,3.0911999999999997,14.0,18057.9796,41.526900000000005,7.0,9208.1798,46.0884,0.0,0.0,0.0,12.0,13267.76,33.7242,16.0,20145.5,45.163700000000006,1.0,20380.0,54.4534,17.0,4846.9209,12.856889999999998,1.0,543.73,1.4357,1.0,13.788,0.11498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,880.0,0.5958,0.0,0.0,0.0,2.0,2783.88,3.7876,0.0,0.0,0.0
130610,25.0,353213.38399999996,104.14414000000001,7.0,147621.0856,60.21,0.0,0.0,0.0,17.0,39456.32,43.02056,19.0,31670.0189,82.140674,0.0,0.0,0.0,3.0,3169.5442999999996,2.5831,4.0,3787.5,8.957906000000001,0.0,0.0,0.0,23.0,36977.971999999994,41.377,11.0,28223.43,49.01901,4.0,475.20000000000005,10.2186,3.0,4938.42,5.0769,3.0,1171.805,2.4092000000000002,0.0,0.0,0.0,3.0,5641.42,19.6926,0.0,0.0,0.0,0.0,0.0,0.0
130611,12.0,32469.199999999997,29.720319999999997,12.0,24520.0,32.56999999999999,0.0,0.0,0.0,24.0,150016.01030000002,99.46526,11.0,8636.4397,14.5025,0.0,0.0,0.0,2.0,666.387,1.1838,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19985.05,33.68359999999999,27.0,33784.4389,65.75609999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3260.32,6.3980999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130612,18.0,74009.86,34.798500000000004,23.0,315684.79,86.50469000000001,0.0,0.0,0.0,14.0,23166.27,25.185100000000002,21.0,34234.8682,74.72309999999999,0.0,0.0,0.0,1.0,759.01,1.7859,4.0,3973.63,9.3404,0.0,0.0,0.0,8.0,3206.063,139.11902,26.0,44188.03,93.510069,0.0,0.0,0.0,2.0,12984.64,31.2827,3.0,365.97,6.053906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130613,34.0,273652.66000000003,109.32126000000001,21.0,130957.0,50.687249,0.0,0.0,0.0,7.0,12178.182299999999,21.87801,3.0,3535.6,12.108733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10034.959700000001,16.04935,11.0,21707.49,26.571266,0.0,0.0,0.0,1.0,728.61,0.5259,4.0,2025.23,3.6811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,710.0,1.333,0.0,0.0,0.0
130614,10.0,89313.65,22.16778,30.0,133658.0,34.254830000000005,2.0,45506.0,13.287199999999999,0.0,0.0,0.0,20.0,16105.0,31.819604,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1493.0,3.394932,0.0,0.0,0.0,13.0,7657.2300000000005,28.241639999999997,26.0,35664.839199999995,47.231027999999995,2.0,2241.4700000000003,7.1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130615,31.0,377929.8707,93.27750700000001,34.0,348801.0,97.322117,10.0,143170.0,42.840920000000004,6.0,11582.6724,12.155124999999998,18.0,62699.0,203.003694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,321.0,1.390291,0.0,0.0,0.0,10.0,10315.45,5.392956999999999,24.0,36514.3598,52.772115,1.0,533.0,0.347257,3.0,0.0,1.443908,12.0,14371.2876,105.247497,2.0,0.0,36.6927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130616,15.0,96821.0,25.753572,31.0,198728.0,111.72138399999999,7.0,227751.0,24.74559,2.0,5164.12,6.8871,23.0,31353.63,77.71172299999999,4.0,6830.0,10.097100000000001,1.0,2980.0,10.672697,5.0,3240.0,8.719131,0.0,0.0,0.0,10.0,18321.6,31.627825,27.0,14745.55,88.279462,3.0,0.0,138.41979,3.0,0.0,0.2904,161.0,0.0,264.13075000000003,2.0,0.0,2.8962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.069,5.0,9743.86,17.489800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130707,72.0,69224.175,199.4925,5.0,25132.48,27.4934,1.0,555.85,0.8074,13.0,10889.080000000002,70.75039999999998,0.0,0.0,0.0,0.0,0.0,0.0,115.0,43029.24500000001,263.2486,1.0,714.47,1.0485,0.0,0.0,0.0,24.0,3628.0105000000003,24.386699999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.3383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2681.17,4.8535,0.0,0.0,0.0,0.0,0.0,0.0
130708,56.0,70590.4675,86.19800000000001,58.0,151411.15279999998,190.11498099999997,2.0,8339.03,6.3837,19.0,13395.144,42.4978,2.0,703.63,10.6666,0.0,0.0,0.0,61.0,105460.44350000001,150.83619999999996,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9426.0,30.2792,4.0,98.0,16.041,1.0,2512.0,3.3488,2.0,0.0,1.2312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400.1961,1.9249,1.0,566.6695,6.6667,0.0,0.0,0.0
130709,50.0,53393.12,74.8507,5.0,4449.0,12.765799999999999,21.0,31411.9,58.9158,7.0,13736.14,36.0304,2.0,2360.0299999999997,10.0084,3.0,1225.38,8.6252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,22267.1097,42.8745,3.0,0.0,12.8906,3.0,1064.19,36.9262,1.0,0.0,0.1181,3.0,1671.81,2.2944,3.0,0.0,14.2985,1.0,52.46,0.8,1.0,1836.0,18.0,0.0,0.0,0.0
130710,40.0,48501.71,77.5466,16.0,87088.0,46.9823,14.0,36533.92,71.0739,12.0,22754.959999999995,36.8732,4.0,7474.08,23.912599999999998,3.0,1007.0,8.0939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6284.800000000001,30.069699999999997,1.0,87.0,0.3164,6.0,521.0,19.7883,2.0,174.78,0.7514,0.0,0.0,0.0,5.0,0.0,41.162,1.0,466.67,6.6667,0.0,0.0,0.0,1.0,370.0,1.3601
130711,59.0,78102.37,92.04480000000001,18.0,45091.06,34.3993,12.0,15392.800000000001,25.778499999999998,8.0,10857.279999999999,45.2866,13.0,3714.43,78.15520000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1212.0,0.7338,0.0,0.0,0.0,28.0,5629.530000000001,6.459900000000001,8.0,2626.43,5.2809,3.0,0.0,4.1119,6.0,0.0,2.494,2.0,0.0,1.2404000000000002,1.0,0.0,1.2263,0.0,0.0,0.0,6.0,1831.97,11.3334,0.0,0.0,0.0
130712,24.0,40527.91,43.986000000000004,24.0,73023.34,49.3626,1.0,1460.0,1.7697,3.0,487.48,2.7186,5.0,4023.81,10.2074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,341.0,5.6667,0.0,0.0,0.0,9.0,4974.839999999999,11.4221,11.0,2506.3,91.1961,1.0,5178.48,8.5327,0.0,0.0,0.0,1.0,0.0,0.4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130713,38.0,208707.08000000002,105.27311100000001,18.0,62673.3894,51.491722,10.0,111905.19,37.010276,8.0,6808.08,22.8769,13.0,8033.679999999999,25.151058,3.0,13261.8,44.205600000000004,1.0,1390.0,7.2933,3.0,169.11,3.6353999999999997,0.0,0.0,0.0,15.0,34467.22,27.438000000000002,23.0,27250.57,277.3077,1.0,9794.4,2.3317,1.0,0.0,0.4061,3.0,0.0,7.2355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.6667,0.0,0.0,0.0
130714,26.0,89468.14,52.4283,17.0,59981.74,34.04800000000001,2.0,2606.4399999999996,1.4864000000000002,2.0,53.05,0.1079,8.0,5177.71,14.7102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,241.0,1.9916,0.0,0.0,0.0,8.0,5623.5,8.512599999999999,3.0,2367.9,1.0841,3.0,9889.0,9.9589,4.0,0.0,1.2705,2.0,0.0,2.3133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.0,2.0,0.0,0.0,0.0
130715,13.0,55109.607599999996,26.815980999999997,10.0,73382.3753,28.2157,3.0,17643.2872,10.4818,6.0,6207.45,28.725309999999997,8.0,3080.74,22.128500000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,981.5,2.5169,0.0,0.0,0.0,1.0,0.0,2.1408,8.0,1707.6676,4.721634,1.0,325.0,0.3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130716,25.0,55359.1578,68.108028,28.0,95480.7311,57.525528,2.0,5509.0,9.1797,0.0,0.0,0.0,7.0,6314.6,48.93204,0.0,0.0,0.0,1.0,0.0,2.254014,0.0,0.0,0.0,0.0,0.0,0.0,5.0,788.0,11.316724,22.0,19025.7437,61.70054900000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.251957,1.0,0.0,3.1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900.0,3.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130807,33.0,15496.8866,41.9169,9.0,9339.279999999999,42.4985,20.0,43316.45,78.9643,11.0,3608.7899999999995,11.789800000000001,1.0,720.27,3.8367,0.0,0.0,0.0,16.0,2642.3563,10.7987,13.0,2681.4914000000003,58.5351,0.0,0.0,0.0,41.0,7081.648,31.412100000000002,4.0,1790.06,7.3504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130808,48.0,7006.9418000000005,28.8826,7.0,15340.76,20.213500000000003,14.0,86216.526,119.14000000000001,8.0,7186.54,21.705900000000003,10.0,19491.75,66.10220000000001,0.0,0.0,0.0,14.0,8344.81,15.365,14.0,8185.1555,114.6224,0.0,0.0,0.0,15.0,1457.0479,15.2709,7.0,17198.522,45.43559,3.0,2805.0,3.3362999999999996,7.0,552.22,2.8867999999999996,2.0,0.0,1.3738,1.0,0.0,0.8,1.0,649.02,5.1612,0.0,0.0,0.0,0.0,0.0,0.0
130809,28.0,32047.934699999998,38.760400000000004,12.0,35415.34,43.982355999999996,19.0,86990.66050000001,134.8356,3.0,720.31,2.1525,5.0,1992.13,11.806000000000001,1.0,0.0,15.9248,0.0,0.0,0.0,3.0,4769.36,22.142500000000002,1.0,420.0262,2.5584,26.0,1672.5189999999998,100.65809999999998,8.0,10602.390000000001,52.847100000000005,4.0,1993.82,8.8132,4.0,519.9100000000001,1.8104,3.0,0.0,0.9833999999999999,3.0,196.1847,0.9928,1.0,0.0,0.2891,0.0,0.0,0.0,0.0,0.0,0.0
130810,14.0,8366.23,8.903099999999998,12.0,143449.77000000002,109.1949,18.0,106567.08,82.5509,2.0,1407.8,4.402,7.0,21076.21,68.54910000000001,3.0,1783.15,5.3183,1.0,744.0,3.3896,1.0,0.0,2.0966,0.0,0.0,0.0,14.0,773.9883,1.2239,11.0,34280.93,62.849869999999996,6.0,18575.0,12.743200000000002,3.0,44.74,0.8395000000000001,0.0,0.0,0.0,1.0,0.0,0.3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130811,4.0,11549.88,3.3026340000000003,18.0,237362.06,122.99029999999999,3.0,24324.13,16.9247,1.0,737.39,1.3333,8.0,12113.77,26.889699999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4305.55,11.0772,1.0,1344.8,3.8999,4.0,13756.5,4.8441,8.0,9391.69,10.0933,7.0,11053.5,32.2858,2.0,1500.0,1.2428,0.0,0.0,0.0,3.0,2566.15,8.5789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130812,4.0,1054.9,1.38394,12.0,24522.805,24.147372999999998,6.0,4182.5599999999995,4.6044599999999996,2.0,0.0,2.0144,15.0,13316.77,45.670747,3.0,14023.15,66.4606,0.0,0.0,0.0,2.0,1471.0,2.3235,0.0,0.0,0.0,12.0,8587.8,19.124879000000004,25.0,21676.2231,52.473558000000004,4.0,9123.85,8.53576,1.0,0.0,2.4239,4.0,2915.3572000000004,7.6452800000000005,1.0,115.068,1.547242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130813,7.0,4868.04,4.784013,21.0,80736.62939999999,57.631879999999995,3.0,13962.53,8.76397,2.0,533.3399999999999,2.115287,6.0,11067.0,32.093021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20862.300000000003,10.622544,33.0,22948.5067,501.673127,4.0,9481.333999999999,13.511387000000001,0.0,0.0,0.0,2.0,2236.01,1.894965,1.0,133.73,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130814,1.0,1512.0,1.587774,6.0,9154.0,9.141577999999999,14.0,43001.72,274.01126400000004,1.0,146.0,0.23796,5.0,4839.0,13.656827,1.0,1100.0,2.083307,0.0,0.0,0.0,1.0,722.0,0.9947,0.0,0.0,0.0,1.0,0.0,1.019074,9.0,9143.59,24.375984000000003,4.0,314.0,3.8028700000000004,1.0,0.0,34.2175,1.0,0.0,1.6638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130815,3.0,3695.5,2.3119520000000002,9.0,27771.2968,53.02802500000001,6.0,3911.1040000000003,12.640808999999999,0.0,0.0,0.0,6.0,17868.78,44.36672,1.0,226.0,0.732502,0.0,0.0,0.0,2.0,2614.5739,5.320977,0.0,0.0,0.0,6.0,7342.48,2.3039870000000002,11.0,91156.48,45.448933,4.0,13312.317799999999,6.535887,0.0,0.0,0.0,1.0,0.0,1.125062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130816,4.0,6824.450000000001,1.2745,5.0,32629.595999999998,18.380981,4.0,25619.88,11.654986,1.0,208.0,0.38075,11.0,30146.32,739.2922120000001,3.0,5054.35,10.871604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4904.12,5.935598,12.0,12846.86,105.569444,7.0,3574.78,195.906512,3.0,0.0,2.285939,6.0,0.0,9.017285000000001,1.0,0.0,5.4088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22131.535300000003,151.1022,16.0,1972.0987,103.9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14125.504700000001,53.13770000000001,4.0,1021.83,18.6015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5788.085000000001,108.46780000000001,10.0,18.5261,46.18619999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2450.0,9.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9737.52,5.957699999999999,10.0,40225.879499999995,50.385400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130907,1.0,0.0,0.5313,2.0,0.0,7.5406,0.0,0.0,0.0,27.0,6405.846299999999,190.06519999999998,1.0,0.0,25.8956,0.0,0.0,0.0,55.0,2995.4936000000002,224.8866,27.0,93585.6217,96.1523,0.0,0.0,0.0,22.0,5905.342299999999,13.854800000000001,0.0,0.0,0.0,1.0,71.285,0.1665,4.0,21.3484,0.5665,1.0,0.0,1.1399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130908,4.0,7810.0,18.6318,0.0,0.0,0.0,0.0,0.0,0.0,3.0,566.7887000000001,2.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2182,5.0,2985.16,4.6103,0.0,0.0,0.0,14.0,334.4985,86.61080000000001,1.0,0.0,18.09716,0.0,0.0,0.0,7.0,0.0,9.9574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130909,6.0,58181.2367,34.7939,3.0,2582.37,5.5599,2.0,50000.0,21.615000000000002,11.0,6134.659799999999,22.5046,1.0,99.1959,0.3209,2.0,650.0,3.8369999999999997,1.0,48.4016,0.4013,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1716.1705,1.9619000000000002,2.0,34.3896,1.9984,2.0,19870.0,26.2942,1.0,0.0,1.0,1.0,0.0,1.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130910,7.0,5944.2064,3.8589,3.0,181850.0,49.599900000000005,1.0,1025.97,3.7354,2.0,211.92,1.3929,6.0,9027.5331,48.340199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,778.8657,5.504300000000001,2.0,3380.0,3.8252,1.0,0.0,1.9709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.6769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130911,17.0,110332.5646,58.261790000000005,13.0,125842.0,80.43372,2.0,25500.0,15.860399999999998,1.0,123.9,0.708,11.0,10013.0337,42.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8929.2047,14.4606,20.0,18615.0,58.28250000000001,6.0,0.0,67.3252,1.0,0.0,2.7044,1.0,0.0,0.0666,12.0,0.0,58.6973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130912,10.0,93818.57579999999,54.52124,7.0,11765.0,24.85361,10.0,68985.0,36.535810000000005,2.0,822.5152,2.57749,19.0,13473.0,52.31008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.7872,1.8501900000000002,9.0,15960.0,28.980460000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130913,4.0,26655.0,13.12778,7.0,110600.0,33.801,2.0,29700.0,12.25667,1.0,741.5239,1.02378,23.0,13041.0,43.04095,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5910.0,24.710119999999996,0.0,0.0,0.0,3.0,1263.173,4.1329769999999995,6.0,34758.0,35.894999999999996,1.0,0.0,3.221758,1.0,108.3137,0.11702,0.0,0.0,0.0,1.0,0.0,1.0544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
