,cityID,total_n,total_p,total_a,招拍挂_n,招拍挂_p,招拍挂_a,协议出让_n,协议出让_p,协议出让_a,划拨_n,划拨_p,划拨_a,其他_n,其他_p,其他_a,租赁_n,租赁_p,租赁_a,existing_n,existing_p,existing_a,new_n,new_p,new_a,stock_n,stock_p,stock_a
130812,承德市,91.0,100989.4833,238.355639,33.0,55666.235,146.54576699999998,32.0,40307.909999999996,51.173569,26.0,5015.3383,40.636303000000005,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9642.699999999999,24.947119,58.0,63902.1553,132.260458,14.0,27444.627999999997,81.148062
130813,承德市,96.0,166829.42010000002,633.296444,47.0,104336.2694,100.91713100000001,27.0,57988.76,48.691542999999996,22.0,4504.3907,483.68776999999994,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26263.68,17.521844,62.0,116988.14610000001,593.292993,8.0,23577.594,22.481607
130814,承德市,45.0,69932.31000000001,366.79263799999995,13.0,19184.0,28.236244999999997,19.0,50328.43,289.051744,13.0,419.88,49.504649,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1658.0,37.062308,22.0,23858.59,49.832889,19.0,44415.72,279.897441
130815,承德市,49.0,167898.53249999997,173.81485400000003,19.0,128921.0,87.43735,15.0,36204.9586,65.522677,15.0,2772.5739,20.854827000000004,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11037.98,4.615939,29.0,139411.1307,149.289717,11.0,17449.4218,19.909198
130816,承德市,60.0,121808.35600000001,1105.978611,27.0,98378.11,112.26958,8.0,23311.926,16.859499,25.0,118.32,976.8495319999998,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11936.57,9.876786999999998,34.0,75622.776,872.2599219999998,15.0,34249.01,223.84190199999998
130902,沧州市,76.0,24103.634000000002,255.04160000000002,13.0,15493.128799999999,50.586999999999996,37.0,8610.5052,84.1534,26.0,0.0,120.30120000000002,0.0,0.0,0.0,0.0,0.0,0.0,60.0,22131.535300000003,151.1022,16.0,1972.0987,103.9394,0.0,0.0,0.0
130903,沧州市,64.0,15147.3347,71.73920000000001,10.0,8747.560000000001,17.1086,31.0,6399.7747,21.7488,23.0,0.0,32.881800000000005,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14125.504700000001,53.13770000000001,4.0,1021.83,18.6015,0.0,0.0,0.0
130904,沧州市,42.0,5806.6111,154.65400000000002,5.0,2760.0,12.355699999999999,19.0,3046.6111000000005,114.6869,18.0,0.0,27.6114,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5788.085000000001,108.46780000000001,10.0,18.5261,46.18619999999999,0.0,0.0,0.0
130905,沧州市,1.0,2450.0,9.855,1.0,2450.0,9.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2450.0,9.855,0.0,0.0,0.0
130906,沧州市,15.0,49963.39949999999,56.34309999999998,15.0,49963.39949999999,56.34309999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9737.52,5.957699999999999,10.0,40225.879499999995,50.385400000000004,0.0,0.0,0.0
130907,沧州市,141.0,108984.9373,560.7993,14.0,94220.15060000001,68.9405,105.0,14764.786700000002,436.8657,22.0,0.0,54.99310000000002,0.0,0.0,0.0,0.0,0.0,0.0,109.0,15328.030599999998,429.9044,31.0,93585.62170000002,130.7284,1.0,71.285,0.1665
130908,沧州市,35.0,11696.4472,141.45865999999998,8.0,11155.16,23.8127,2.0,541.2872,0.42610000000000003,25.0,0.0,117.21986,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8711.2872,118.75120000000001,6.0,2985.16,22.70746,0.0,0.0,0.0
130909,沧州市,38.0,139316.4241,121.6204,16.0,133891.0,96.30279999999999,11.0,3709.4685999999997,5.246600000000001,11.0,1715.9554999999998,20.071,0.0,0.0,0.0,0.0,0.0,0.0,25.0,66080.4686,60.6617,7.0,2715.9555,9.2125,6.0,70520.0,51.7462
130910,沧州市,29.0,202218.4952,126.90459999999999,14.0,199644.0,102.92080000000001,7.0,1548.5251999999998,4.0397,8.0,1025.97,19.9441,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6934.9921,10.7561,11.0,194257.5331,101.7653,3.0,1025.97,14.3832
130911,沧州市,92.0,299355.703,399.00251000000003,52.0,287106.24,209.05016999999998,12.0,11380.1411,19.5482,28.0,869.3219,170.40413999999998,0.0,0.0,0.0,0.0,0.0,0.0,27.0,119385.6693,76.13479000000001,45.0,154470.0337,180.98482,20.0,25500.0,141.8829
130912,沧州市,61.0,204849.8782,203.62959000000004,46.0,204691.0,175.02374,3.0,158.8782,0.28922,12.0,0.0,28.316630000000004,0.0,0.0,0.0,0.0,0.0,0.0,15.0,94666.87819999999,58.94892,36.0,41198.0,108.14486,10.0,68985.0,36.535810000000005
130913,沧州市,55.0,222777.0106,172.38145500000002,44.0,221647.3355,150.77768700000004,3.0,969.6751,1.2931099999999998,8.0,160.0,20.310658,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28768.0106,18.401557,42.0,164309.0,137.44707000000005,4.0,29700.0,16.532828
130914,沧州市,120.0,330116.4622,522.034175,62.0,305378.0,204.029558,13.0,24738.4622,37.87708899999999,45.0,0.0,280.127528,0.0,0.0,0.0,0.0,0.0,0.0,25.0,104262.9039,77.429638,80.0,200048.5583,278.95016899999996,15.0,25805.0,165.65436800000003
130915,沧州市,35.0,313464.27170000004,322.706403,23.0,296769.0,289.508487,1.0,885.4709,1.16494,11.0,15809.800799999999,32.032976000000005,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27302.1534,17.597455000000004,24.0,181912.11830000003,96.50570400000001,4.0,104250.0,208.60324400000002
130916,沧州市,92.0,242772.3566,316.27229000000005,50.0,216898.0,167.510879,2.0,23368.6566,21.199575,40.0,2505.7,127.561836,0.0,0.0,0.0,0.0,0.0,0.0,16.0,27078.6566,49.536514,67.0,214683.7,221.698541,9.0,1010.0,45.037235
131002,廊坊市,2.0,73.0,2.29,0.0,0.0,0.0,2.0,73.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,73.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0
131003,廊坊市,10.0,571.415,7.944999999999999,0.0,0.0,0.0,10.0,571.415,7.944999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,571.415,7.944999999999999,0.0,0.0,0.0,0.0,0.0,0.0
131004,廊坊市,5.0,204.88,2.5247,0.0,0.0,0.0,4.0,204.88,2.0414,1.0,0.0,0.4833,0.0,0.0,0.0,0.0,0.0,0.0,4.0,204.88,2.0414,1.0,0.0,0.4833,0.0,0.0,0.0
131005,廊坊市,8.0,2900.6709,11.2249,0.0,0.0,0.0,8.0,2900.6709,11.2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2900.6709,9.0116,2.0,0.0,2.2133,0.0,0.0,0.0
131006,廊坊市,20.0,22090.4512,117.74260000000001,11.0,15852.0808,51.530199999999994,8.0,6149.945999999999,65.2299,1.0,88.4244,0.9825,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10418.3704,46.8103,10.0,11672.0808,70.9323,0.0,0.0,0.0
131007,廊坊市,85.0,213728.1186,196.1619,45.0,202217.4211,130.61599999999999,34.0,11510.6975,30.981199999999998,6.0,0.0,34.5647,0.0,0.0,0.0,0.0,0.0,0.0,38.0,33548.80470000001,53.4479,39.0,149726.7728,115.43539999999999,8.0,30452.5411,27.2786
131008,廊坊市,62.0,285180.51560000004,384.58056999999997,45.0,270960.412,345.17627,12.0,14220.1036,34.5777,5.0,0.0,4.826600000000001,0.0,0.0,0.0,0.0,0.0,0.0,26.0,103194.2518,75.08509999999998,29.0,153066.56550000003,219.31817,7.0,28919.6983,90.1773
131009,廊坊市,43.0,2415023.2547,213.99331700000002,31.0,2404141.0049,194.337877,10.0,9914.066799999999,15.322099999999999,2.0,968.183,4.33334,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2307387.5075000003,109.92957200000001,14.0,94554.0272,78.26695800000002,5.0,13081.72,25.796787
131010,廊坊市,109.0,1183863.1946999999,514.3035729999999,84.0,1152503.5466,428.016353,14.0,29307.5052,58.56022,11.0,2052.1429,27.727,0.0,0.0,0.0,0.0,0.0,0.0,44.0,526265.1880000001,179.921444,54.0,631978.8215000001,303.146659,11.0,25619.1852,31.23547
131011,廊坊市,115.0,530145.8592000001,408.95395999999994,75.0,448662.9882,269.23634500000003,18.0,74206.86249999999,56.961415,22.0,7276.0085,82.7562,0.0,0.0,0.0,0.0,0.0,0.0,30.0,137279.11849999998,55.594237,60.0,288540.3758,238.286056,25.0,104326.36490000002,115.07366700000001
131012,廊坊市,73.0,397845.86419999995,274.170342,58.0,382858.0,235.93208099999998,9.0,7310.141599999999,17.116243,6.0,7677.722599999999,21.122017999999997,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68807.64,32.075179999999996,56.0,221087.7707,181.259166,3.0,107950.4535,60.835996
131013,廊坊市,112.0,868558.5900000001,595.0933210000001,79.0,745025.0,269.92626399999995,19.0,123452.24280000002,61.353553,14.0,81.3472,263.813504,0.0,0.0,0.0,0.0,0.0,0.0,30.0,209311.45510000002,52.043442999999996,71.0,572928.7409,343.36705100000006,11.0,86318.394,199.68282699999997
131014,廊坊市,45.0,278122.97719999996,134.50348499999998,29.0,265367.0,98.41468900000002,13.0,9382.9642,26.543575999999998,3.0,3373.013,9.54522,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19533.17,27.426116999999998,26.0,245070.58120000002,101.789268,3.0,13519.226,5.2881
131015,廊坊市,46.0,437669.961,147.915234,36.0,435450.0,136.10484899999997,4.0,2138.961,1.584693,6.0,81.0,10.225691999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34068.960999999996,12.666763,32.0,301231.0,107.76320999999999,5.0,102370.0,27.485261
131016,廊坊市,38.0,185388.4851,126.53341399999998,25.0,157700.0,77.278674,10.0,14014.117499999998,31.2469,3.0,13674.367600000001,18.00784,0.0,0.0,0.0,0.0,0.0,0.0,12.0,44182.2,46.705177,19.0,110320.82999999999,44.636129000000004,7.0,30885.455100000003,35.192108
131107,衡水市,61.0,42317.65270000001,103.3955,29.0,30710.108099999998,52.192800000000005,23.0,10672.95,39.80310000000001,9.0,934.5946,11.3996,0.0,0.0,0.0,0.0,0.0,0.0,53.0,37195.01270000001,84.2797,3.0,1766.94,10.5427,5.0,3355.7,8.5731
131108,衡水市,56.0,40153.6146,198.6947,24.0,19935.4566,65.7722,21.0,9261.258,40.8872,11.0,10956.900000000001,92.03529999999999,0.0,0.0,0.0,0.0,0.0,0.0,35.0,16601.429799999998,37.1727,11.0,12983.284800000001,55.0266,10.0,10568.900000000001,106.4954
131109,衡水市,71.0,64281.605200000005,224.90476100000004,53.0,56560.4014,181.997161,13.0,2245.9338,18.268699999999995,5.0,5475.27,24.6389,0.0,0.0,0.0,0.0,0.0,0.0,32.0,8473.5744,68.161622,24.0,46191.8632,102.99213900000001,15.0,9616.1676,53.751
131110,衡水市,118.0,360142.20989999996,433.744285,72.0,137020.49670000002,287.756295,36.0,211599.4232,121.694612,10.0,11522.29,24.293377999999997,0.0,0.0,0.0,0.0,0.0,0.0,70.0,278973.29179999995,188.70976200000004,42.0,78654.39809999999,217.36774100000002,6.0,2514.52,27.666781999999998
131111,衡水市,94.0,238726.89829999997,297.806842,58.0,216739.08729999998,251.90102,32.0,16142.061000000002,32.815812,4.0,5845.75,13.090010000000001,0.0,0.0,0.0,0.0,0.0,0.0,54.0,79396.82680000004,99.062335,31.0,88484.07149999998,157.221918,9.0,70846.0,41.522589
131112,衡水市,95.0,355139.75859999994,336.2281960000001,78.0,346928.68559999997,289.4972540000001,16.0,6899.311,43.815919,1.0,1311.762,2.915023,0.0,0.0,0.0,0.0,0.0,0.0,39.0,84018.29220000001,96.47564399999999,51.0,247574.34639999998,222.75242099999997,5.0,23547.12,17.000131
131113,衡水市,78.0,233409.27529999995,221.850162,53.0,206987.38909999994,171.85740300000003,24.0,23677.574,43.275379,1.0,2744.3122,6.71738,0.0,0.0,0.0,0.0,0.0,0.0,48.0,109727.7468,122.068787,29.0,109685.01849999999,94.12366899999999,1.0,13996.51,5.657706
131114,衡水市,54.0,287193.1597,167.094033,46.0,277158.967,152.80550099999996,4.0,6362.7699999999995,8.229555,4.0,3671.4227,6.0589770000000005,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36198.803,15.624797999999998,39.0,190507.77670000002,123.053782,4.0,60486.58,28.415453
131115,衡水市,29.0,72134.53429999998,241.28999200000004,12.0,21464.6722,32.367511,4.0,5552.79,5.897497,13.0,45117.0721,203.02498400000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4597.9592,4.721463,23.0,24049.796500000004,42.560545999999995,2.0,43486.7786,194.007983
131116,衡水市,87.0,303244.4138,202.31132,73.0,285365.8598,163.87598799999998,6.0,13994.787999999999,31.580947999999996,8.0,3883.766,6.8543840000000005,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22934.4818,9.383578,72.0,244805.81199999998,174.748719,5.0,35504.12,18.179023
140102,太原市,2.0,115.1665,1.2279,0.0,0.0,0.0,2.0,115.1665,1.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,115.1665,1.2279,0.0,0.0,0.0
140103,太原市,18.0,245.7452,46.1469,0.0,0.0,0.0,16.0,245.7452,39.7281,2.0,0.0,6.4188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,245.7452,46.1469,0.0,0.0,0.0
140104,太原市,93.0,20739.538800000002,116.11010000000002,20.0,4872.395600000001,24.7463,54.0,15867.1432,59.1597,19.0,0.0,32.2041,0.0,0.0,0.0,0.0,0.0,0.0,71.0,12784.254099999998,65.0356,22.0,7955.2847,51.0745,0.0,0.0,0.0
140105,太原市,148.0,49503.0738,469.5857,19.0,31886.4045,95.08370000000001,81.0,17616.669299999998,114.7209,48.0,0.0,259.7811,0.0,0.0,0.0,0.0,0.0,0.0,81.0,12178.1949,140.0182,67.0,37324.878899999996,329.5675,0.0,0.0,0.0
140106,太原市,216.0,3693302.2137999996,2956.6236999999996,48.0,7254.7743,156.4769,160.0,3686047.4395000003,2793.4020000000005,8.0,0.0,6.7448,0.0,0.0,0.0,0.0,0.0,0.0,132.0,3672355.082299999,2632.1991,84.0,20947.1315,324.42459999999994,0.0,0.0,0.0
140107,太原市,119.0,3282523.206,527.5222000000001,48.0,3216057.2618,372.61030000000005,64.0,60510.408800000005,111.48400000000001,7.0,5955.5354,43.427899999999994,0.0,0.0,0.0,0.0,0.0,0.0,94.0,64043.298800000004,412.3804,20.0,3211599.8042,99.54010000000001,5.0,6880.102999999999,15.601700000000001
140108,太原市,168.0,98946.236,1459.157693,56.0,29728.224200000004,1163.705293,93.0,66078.1698,163.84699999999998,18.0,3139.8419999999996,131.1377,1.0,0.0,0.4677,0.0,0.0,0.0,132.0,60350.9228,1294.850093,34.0,35461.5255,111.5938,2.0,3133.7877,52.7138
140109,太原市,140.0,446098.43539999996,563.8681899999999,70.0,367002.1141,241.16669,44.0,70988.53659999999,112.5959,26.0,8107.7847,210.1056,0.0,0.0,0.0,0.0,0.0,0.0,83.0,150424.76129999998,125.1451,48.0,275290.9684,270.43689,9.0,20382.705700000002,168.28619999999998
140110,太原市,103.0,548378.2609999999,691.9031259999999,42.0,519006.3133,267.767115,20.0,22625.6917,32.215863,41.0,6746.256,391.920148,0.0,0.0,0.0,0.0,0.0,0.0,48.0,299352.5783,141.750058,40.0,240471.125,474.65266800000006,15.0,8554.557700000001,75.50040000000001
140111,太原市,180.0,562411.9001999999,1159.41498,85.0,532741.3724999999,438.21995999999996,20.0,29670.5277,31.417499999999997,75.0,0.0,689.7775200000001,0.0,0.0,0.0,0.0,0.0,0.0,75.0,276150.35480000003,149.0079,63.0,270074.5454,455.67598000000004,42.0,16187.0,554.7311000000001
140112,太原市,256.0,541858.7657,1283.942059,103.0,516425.4656,334.5002840000001,23.0,25062.5721,21.139384,130.0,370.728,928.302391,0.0,0.0,0.0,0.0,0.0,0.0,97.0,214723.0721,184.42080500000003,151.0,323577.6936,1050.936185,8.0,3558.0,48.585069000000004
140113,太原市,233.0,1553766.1568999998,820.774863,115.0,1357939.0727,435.55933000000005,30.0,195636.6743,42.75398900000001,88.0,190.4099,342.461544,0.0,0.0,0.0,0.0,0.0,0.0,111.0,718074.6743000001,189.455145,114.0,819024.4826,614.3681139999999,8.0,16667.0,16.951604
140114,太原市,129.0,1273798.8989,1805.2819940000002,93.0,1212190.4602,1696.6093310000003,5.0,61608.4387,15.429814,31.0,0.0,93.24284900000002,0.0,0.0,0.0,0.0,0.0,0.0,47.0,624029.4387,119.373554,67.0,579457.0111,1564.1336010000002,15.0,70312.4491,121.774839
140115,太原市,135.0,1336774.0714,590.770609,94.0,1333327.5447,348.536987,5.0,3446.5267,5.495544000000001,36.0,0.0,236.73807799999994,0.0,0.0,0.0,0.0,0.0,0.0,54.0,993247.4066999999,229.49631599999998,77.0,321236.6647,334.41875300000004,4.0,22290.0,26.855539999999998
140116,太原市,163.0,1860652.7627,518.9945210000001,98.0,1848651.0,314.82591399999995,6.0,12001.7627,9.938967,59.0,0.0,194.22964000000002,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1522501.7627,238.88373599999997,59.0,306369.0,269.96108899999996,10.0,31782.0,10.149696
140202,大同市,28.0,4821.7428,76.33459999999998,14.0,3619.4572,24.639799999999997,13.0,1202.2856000000002,49.5735,1.0,0.0,2.1213,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4072.3014000000003,37.1497,9.0,749.4413999999999,39.1849,0.0,0.0,0.0
140203,大同市,71.0,8101.0621,108.35439999999997,11.0,6847.2307,20.9508,29.0,1253.8313999999998,63.0932,30.0,0.0,24.165,0.0,0.0,0.0,1.0,0.0,0.1454,61.0,6971.9884,68.34169999999999,10.0,1129.0737,40.0127,0.0,0.0,0.0
140204,大同市,70.0,15462.6107,99.20110000000001,14.0,15337.7365,51.8897,24.0,124.8742,14.6842,32.0,0.0,32.6272,0.0,0.0,0.0,0.0,0.0,0.0,60.0,14403.821100000001,75.3637,10.0,1058.7896,23.837400000000002,0.0,0.0,0.0
140205,大同市,62.0,11312.4017,101.63879999999999,23.0,10687.381200000002,43.18939999999999,23.0,625.0205,43.5069,16.0,0.0,14.942499999999999,0.0,0.0,0.0,0.0,0.0,0.0,47.0,9961.261500000002,56.4437,15.0,1351.1402,45.195100000000004,0.0,0.0,0.0
140206,大同市,74.0,18606.1094,243.73610000000002,12.0,7761.262499999999,29.1943,36.0,10844.8469,157.5928,26.0,0.0,56.949000000000005,0.0,0.0,0.0,0.0,0.0,0.0,53.0,16657.1926,166.5004,21.0,1948.9168000000002,77.23570000000001,0.0,0.0,0.0
140207,大同市,73.0,7020.9923,169.9041,24.0,3273.6196999999997,37.164699999999996,11.0,3747.3725999999997,11.422300000000002,38.0,0.0,121.31710000000001,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2778.5625999999997,47.807199999999995,36.0,2484.8543,105.7622,10.0,1757.5754,16.3347
140208,大同市,63.0,43489.3357,347.37160000000006,15.0,2909.4357,67.3199,12.0,36755.5,127.5387,36.0,3824.4,152.51299999999998,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23802.13,39.956199999999995,21.0,18923.454100000003,295.1686,6.0,763.7516,12.246799999999999
140209,大同市,39.0,216051.76429999998,163.797,26.0,184761.7604,90.16269999999999,4.0,25868.6739,35.3548,9.0,5421.33,38.2795,0.0,0.0,0.0,0.0,0.0,0.0,13.0,55576.0939,62.2868,11.0,18204.6945,42.00560000000001,15.0,142270.97590000002,59.50460000000001
140210,大同市,92.0,210430.2207,1043.6945,23.0,159191.75,88.0455,24.0,39632.6707,309.09000000000003,45.0,11605.8,646.559,0.0,0.0,0.0,0.0,0.0,0.0,26.0,24188.729900000002,19.8285,25.0,122204.1303,359.46909999999997,41.0,64037.360499999995,664.3969000000001
140211,大同市,177.0,596093.0312,1432.90782,56.0,500818.0900000001,386.67052,30.0,91259.89419999998,142.18929999999997,91.0,4015.0469999999996,904.0480000000001,0.0,0.0,0.0,0.0,0.0,0.0,50.0,294526.09550000005,439.5523,78.0,236046.0887,592.7642310000002,49.0,65520.846999999994,400.59128899999996
140212,大同市,120.0,564447.8775000001,742.808672,73.0,504467.98,405.568862,15.0,59979.89750000001,75.56738700000001,32.0,0.0,261.672423,0.0,0.0,0.0,0.0,0.0,0.0,34.0,100487.6475,195.634128,80.0,448765.99,463.17801299999996,6.0,15194.24,83.996531
140213,大同市,175.0,846890.4687,991.4920520000002,88.0,826626.3845000002,455.420252,21.0,20228.17,44.5212,66.0,35.9142,491.5506,0.0,0.0,0.0,0.0,0.0,0.0,44.0,225352.9645,117.036476,119.0,595973.6942,751.366715,12.0,25563.809999999998,123.088861
140214,大同市,149.0,477420.15,542.918444,88.0,444844.56000000006,237.88097999999997,21.0,32575.589999999997,72.576024,40.0,0.0,232.46143999999998,0.0,0.0,0.0,0.0,0.0,0.0,30.0,97777.96,96.00144199999998,107.0,263105.52999999997,387.58151000000004,12.0,116536.65999999999,59.335491999999995
140215,大同市,54.0,73126.22200000001,231.86009500000003,20.0,56300.371999999996,63.223284,9.0,16825.850000000002,24.253572000000002,25.0,0.0,144.38323900000003,0.0,0.0,0.0,0.0,0.0,0.0,18.0,28100.06,84.48240799999999,28.0,29389.028000000002,82.882071,8.0,15637.134,64.49561600000001
140216,大同市,72.0,130749.38,144.626106,31.0,117319.45000000001,94.69738799999999,12.0,13429.93,24.337928,29.0,0.0,25.59079000000001,0.0,0.0,0.0,0.0,0.0,0.0,37.0,84839.79000000001,71.769086,28.0,34538.28,56.267500999999996,7.0,11371.31,16.589519
140302,阳泉市,34.0,1364.75,17.0449,3.0,225.17,1.6302999999999999,19.0,1139.58,12.218399999999999,12.0,0.0,3.1962,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1139.58,15.4146,3.0,225.17,1.6302999999999999,0.0,0.0,0.0
140303,阳泉市,63.0,1682.29,16.329800000000002,15.0,808.87,4.9626,24.0,873.4200000000001,3.0883000000000003,24.0,0.0,8.2789,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1274.1100000000001,12.846599999999999,11.0,408.18,3.4832,0.0,0.0,0.0
140304,阳泉市,68.0,1491.7207,17.7465,13.0,897.8534000000001,4.802199999999999,39.0,593.8672999999999,3.0524000000000004,16.0,0.0,9.8919,0.0,0.0,0.0,0.0,0.0,0.0,59.0,724.9707,14.4637,9.0,766.75,3.2828000000000004,0.0,0.0,0.0
140305,阳泉市,89.0,16351.8993,84.38879999999999,28.0,15260.52,61.2535,39.0,1091.3793,11.6596,22.0,0.0,11.475699999999998,0.0,0.0,0.0,0.0,0.0,0.0,77.0,15007.759299999998,71.5954,12.0,1344.1399999999999,12.793399999999998,0.0,0.0,0.0
140306,阳泉市,116.0,9128.2765,122.0217,34.0,4894.83,53.592499999999994,53.0,4233.4465,27.050600000000003,28.0,0.0,31.6873,1.0,0.0,9.6913,0.0,0.0,0.0,104.0,8118.1265,102.8928,12.0,1010.1500000000001,19.1289,0.0,0.0,0.0
140307,阳泉市,81.0,21984.123000000003,68.8645,24.0,17335.848,23.946199999999997,41.0,4648.275,24.547600000000003,16.0,0.0,20.3707,0.0,0.0,0.0,0.0,0.0,0.0,67.0,17450.4621,53.3202,12.0,2891.9,9.643300000000002,2.0,1641.7609,5.901
140308,阳泉市,92.0,6120269.584299999,227.4961,21.0,6114984.0952,51.30199999999999,38.0,5132.0177,13.673900000000001,33.0,153.4714,162.5202,0.0,0.0,0.0,0.0,0.0,0.0,80.0,6113704.459199999,120.0122,6.0,4416.76,49.267999999999994,6.0,2148.3651,58.2159
140309,阳泉市,49.0,31125.706199999997,87.0319,21.0,29044.1843,66.60069999999999,19.0,1593.2152,14.755799999999999,9.0,488.3067,5.6754,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15214.298499999999,26.9054,7.0,13105.8567,44.76499999999999,7.0,2805.5510000000004,15.3615
140310,阳泉市,46.0,26179.0593,60.384699999999995,22.0,25940.769999999997,31.4255,8.0,238.2893,1.2814,16.0,0.0,27.677799999999998,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21986.0393,41.9862,9.0,4193.0199999999995,16.5822,1.0,0.0,1.8163
140311,阳泉市,66.0,62993.1425,287.952597,31.0,53523.0,73.042497,8.0,5818.7668,19.689600000000002,27.0,3651.3757,195.22050000000002,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25276.0851,55.901300000000006,23.0,26125.2139,203.7474,11.0,11591.843499999999,28.303897
140312,阳泉市,77.0,78033.36619999999,416.590511,34.0,66458.8,109.27429,21.0,8576.0357,42.704941000000005,22.0,2998.5305,264.61127999999997,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34457.408599999995,68.248577,30.0,31292.749200000002,298.65075399999995,8.0,12283.2084,49.69118
140313,阳泉市,43.0,41844.837900000006,363.013754,18.0,27901.67,31.387256999999995,6.0,1587.0979,8.727409999999999,19.0,12356.07,322.89908700000007,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8097.253299999999,7.469968,15.0,26858.612699999998,327.12632599999995,10.0,6888.9719000000005,28.417460000000002
140314,阳泉市,17.0,29352.172700000003,104.35544199999998,10.0,24361.36,60.115230000000004,0.0,0.0,0.0,7.0,4990.8127,44.240211999999985,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6301.96,14.826868999999999,9.0,19100.2127,85.886343,2.0,3950.0,3.6422299999999996
140315,阳泉市,25.0,49491.058300000004,51.851079,6.0,12730.0,9.266339999999998,12.0,33356.6416,16.937142,7.0,3404.4166999999998,25.647596999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1383.9396,0.9659869999999999,18.0,35999.1187,44.973694,2.0,12108.0,5.911398
140316,阳泉市,12.0,15931.1587,17.320906,7.0,14625.0,13.09675,0.0,0.0,0.0,5.0,1306.1587,4.224156,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.703126,8.0,12181.1587,14.768739,1.0,3750.0,1.849041
140405,长治市,2.0,826.1700000000001,8.1533,0.0,0.0,0.0,2.0,826.1700000000001,8.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,826.1700000000001,8.1533,0.0,0.0,0.0
140406,长治市,3.0,605.95,0.933,0.0,0.0,0.0,3.0,605.95,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,605.95,0.933,0.0,0.0,0.0,0.0,0.0,0.0
140407,长治市,46.0,39238.928,120.87604999999998,12.0,20070.0,29.591700000000003,29.0,13397.348,56.563649999999996,5.0,5771.58,34.7207,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9998.59,23.90155,26.0,22107.868000000002,78.71079999999999,4.0,7132.47,18.2637
140408,长治市,54.0,37470.5095,107.67240000000001,6.0,17114.0835,23.0268,36.0,12685.446999999998,21.981899999999996,12.0,7670.979000000001,62.66369999999999,0.0,0.0,0.0,0.0,0.0,0.0,40.0,12286.587000000001,24.6053,12.0,22920.582500000004,80.23849999999999,2.0,2263.34,2.8286
